x,y,houhold,phouhold
326500,7682100,96.03174603174604,9.603174603174603
326900,7682100,40,13
327100,7682100,66,12
327300,7682100,36,5
327500,7682100,149,61
327700,7682100,62,0
327900,7682100,32,2
328100,7682100,11,1
328300,7682100,26.95,0
328300,7682300,1.05,0
328500,7682100,12.257142857142858,3.7714285714285714
328900,7682100,0.37142857142857144,0.11428571428571428
328700,7682100,0.37142857142857144,0.11428571428571428
345700,7682100,11,3
346700,7682100,2.9,1
346700,7682500,10.15,3.5
347100,7682500,8.7,3
346700,7682300,7.25,2.5
347700,7682100,0.8571428571428571,0.05357142857142857
347700,7682500,11.142857142857142,0.6964285714285714
347700,7682300,4,0.25
355100,7682300,4.7407407407407405,2.962962962962963
354900,7682100,5.037037037037037,3.1481481481481484
355100,7682100,0.8888888888888888,0.5555555555555556
355500,7682100,5.333333333333333,3.3333333333333335
356700,7682100,26,2
356900,7682100,35,3
357100,7682100,23,3
357300,7682100,11,0
359300,7682100,31,12
359500,7682100,57,24
359700,7682100,50,24
359900,7682100,68,33
360100,7682100,131,73
360300,7682100,31,3
360500,7682100,42,16
360700,7682100,57,22
360900,7682100,65,20
362100,7682100,37,18
362300,7682100,7.902439024390244,3.292682926829268
362500,7682100,4.097560975609756,1.7073170731707317
322700,7682300,59,24
322900,7682300,45,20
323700,7682500,2.21875,1.15625
323500,7682500,6.022321428571429,3.138392857142857
323300,7682500,59.90625,31.21875
323300,7682300,2.8526785714285716,1.4866071428571428
323900,7682500,2.264705882352941,0.8235294117647058
323900,7682300,8.735294117647058,3.176470588235294
324100,7682300,66,20
324300,7682300,37,10
325900,7682300,15.666666666666666,0.7833333333333333
325300,7682300,4.333333333333333,0.21666666666666667
326100,7682300,63,0
326300,7682300,42,0
326500,7682300,153,62
326700,7682300,84,33
327100,7682300,8.716981132075471,0.6226415094339622
326900,7682300,5.283018867924528,0.37735849056603776
327300,7682300,35,6
327500,7682300,16.441176470588236,1.8970588235294117
327500,7682500,9.558823529411764,1.1029411764705883
327700,7682300,22,0
327900,7682300,27,0
328100,7682300,24,6
345700,7682300,11,7
345900,7682300,24,15
356300,7682300,26,7
356700,7682300,19,6
356900,7682300,32,7
357100,7682300,15,3
357300,7682300,28,1
359100,7682300,5.071823204419889,2.81767955801105
359300,7682300,19.243093922651934,10.69060773480663
358900,7682300,2.685082872928177,1.4917127071823204
359500,7682300,46,13
359700,7682300,51,26
359900,7682300,14,2
360100,7682300,28,8
360300,7682300,36,9
360500,7682300,31,9
360700,7682300,44,10
360900,7682300,38,15
361100,7682300,41,10
361300,7682300,49,15
361500,7682300,32,12
361700,7682300,48,7
361900,7682300,38,18
362100,7682300,22,13
362300,7682500,9.538461538461538,2.8615384615384616
362300,7682300,8.307692307692308,2.4923076923076923
362500,7682300,2.1538461538461537,0.6461538461538462
362900,7682300,2.727272727272727,0.4090909090909091
362700,7682500,0.9090909090909091,0.13636363636363635
362700,7682700,14.242424242424242,2.1363636363636362
362900,7682700,0.9090909090909091,0.13636363636363635
362700,7682300,1.2121212121212122,0.18181818181818182
363300,7682300,14,3
363700,7682300,0.6813186813186813,0.21978021978021978
363500,7682300,5.791208791208791,1.8681318681318682
363500,7682500,24.52747252747253,7.912087912087912
322500,7682500,8.783783783783784,1.4054054054054055
322300,7682500,16.216216216216218,2.5945945945945947
322700,7682500,140,72
322900,7682500,231,134
323100,7682500,128,54
325900,7682700,3.174089068825911,0.05668016194331984
325900,7682500,52.825910931174086,0.9433198380566802
326100,7682700,4.166666666666667,0.16666666666666666
326100,7682500,20.833333333333332,0.8333333333333334
326300,7682500,227,80
326500,7682500,76,14
326700,7682500,162,62
327300,7682500,7.35,2.625
327100,7682500,6.65,2.375
327700,7682500,33.685534591194966,3.238993710691824
327900,7682500,12.427672955974844,1.1949685534591195
327700,7682700,5.886792452830188,0.5660377358490566
345900,7682500,13.894736842105264,5.052631578947368
345700,7682500,8.105263157894736,2.9473684210526314
346100,7682500,15,4
346500,7682500,1.3253012048192772,0.7228915662650602
346500,7682700,41.87951807228916,22.843373493975903
346300,7682700,0.7951807228915663,0.43373493975903615
354300,7682500,0.9333333333333333,0.3333333333333333
354500,7682500,0.9333333333333333,0.3333333333333333
353500,7683500,0.7,0.25
353700,7683500,0.4666666666666667,0.16666666666666666
353500,7683300,1.4,0.5
354700,7682700,4.9,1.75
354700,7683500,1.4,0.5
354900,7682700,3.2666666666666666,1.1666666666666667
355900,7682500,2.1176470588235294,0.35294117647058826
355500,7682500,2.6470588235294117,0.4411764705882353
355300,7682500,8.470588235294118,1.411764705882353
355700,7682500,2.6470588235294117,0.4411764705882353
355100,7682500,2.1176470588235294,0.35294117647058826
356300,7682500,29,1.9333333333333333
356100,7682500,1,0.06666666666666667
356500,7682500,13,2
356700,7682500,64,18
356900,7682500,23,3
357100,7682500,34,8
357300,7682500,41,10
357500,7682500,40,10
357700,7682500,14.8,1.85
357900,7682500,1.2,0.15
359300,7682500,49,19
359500,7682500,24,12
359700,7682500,67,24
359900,7682500,53,20
360100,7682500,68.29677419354839,33.71612903225807
360300,7682500,10.703225806451613,5.283870967741936
360500,7682500,16,5
360700,7682500,37,10
360900,7682500,40,12
361100,7682500,35,15
361300,7682500,38,11
361500,7682500,41,9
361700,7682500,54,19
361900,7682500,30,14
362100,7682500,21,7
363100,7682500,5.4526315789473685,0.5894736842105263
363100,7682700,31.54736842105263,3.4105263157894736
363300,7682500,67,32
321900,7682700,43,16
322100,7682700,138,68
322300,7682700,63,12
322500,7682700,31,4
322700,7682700,181,72
322900,7682700,270,130
323100,7682700,220,92
323300,7682700,156,70
323500,7682700,72,24
323700,7682700,1.5671641791044777,0.07462686567164178
323900,7682700,19.432835820895523,0.9253731343283582
326300,7682700,13,2
326500,7682700,115,27
326700,7682700,24,2
327100,7682700,3,0.1875
327300,7682700,13,0.8125
327500,7682700,25,6
343300,7682700,2.3063063063063063,0.43243243243243246
343300,7683100,5.045045045045045,0.9459459459459459
343300,7683300,8.64864864864865,1.6216216216216217
345900,7682700,5.428571428571429,2.326530612244898
345700,7682700,22.571428571428573,9.673469387755102
346700,7682700,13,6.157894736842105
346900,7682700,6,2.8421052631578947
347100,7682700,14,4
347300,7682700,12,3
347700,7682700,7.653061224489796,1.530612244897959
347500,7682900,9.489795918367347,1.8979591836734695
347700,7682900,3.673469387755102,0.7346938775510204
347500,7682700,9.183673469387756,1.836734693877551
347900,7682700,19.91891891891892,3.6216216216216215
347900,7682900,2.081081081081081,0.3783783783783784
348300,7682700,6.514285714285714,2.4
348100,7682900,2.1714285714285713,0.8
348100,7682700,8.685714285714285,3.2
348300,7682900,1.6285714285714286,0.6
352300,7682700,1.2413793103448276,0.41379310344827586
352700,7682900,6.827586206896552,2.2758620689655173
352700,7683700,0.6206896551724138,0.20689655172413793
352500,7683300,1.5517241379310345,0.5172413793103449
353300,7683900,1.2413793103448276,0.41379310344827586
352700,7684100,5.896551724137931,1.9655172413793103
352900,7683500,0.6206896551724138,0.20689655172413793
355700,7682700,1.5737704918032787,0.4918032786885246
355300,7682700,6.819672131147541,2.1311475409836067
355100,7682700,7.60655737704918,2.377049180327869
356100,7682700,3.7241379310344827,0.20689655172413793
356300,7682700,14.275862068965518,0.7931034482758621
356500,7682700,17,4
356700,7682700,23,4
356900,7682700,36,8
357100,7682700,16,1
357300,7682700,20,3
357500,7682700,25,5
357700,7682700,30,4
357900,7682700,5.896551724137931,1.2413793103448276
358100,7682900,1.3103448275862069,0.27586206896551724
358100,7683100,11.793103448275861,2.4827586206896552
359500,7682700,39,15
359700,7682700,50,14
360100,7682700,2.144144144144144,0.6306306306306306
359900,7682700,31.855855855855857,9.36936936936937
360300,7682900,74.42471042471043,34.857142857142854
360300,7682700,4.575289575289576,2.142857142857143
360500,7682700,5.397590361445783,0.8433734939759037
360700,7682700,26.602409638554217,4.156626506024097
360900,7682700,30,13
361100,7682700,12.242026266416511,4.924953095684803
361300,7682700,74.75797373358348,30.075046904315197
361500,7682700,19,7
361900,7682700,2.447058823529412,1.035294117647059
361900,7683100,23.55294117647059,9.964705882352941
362100,7682700,20,6
362300,7682700,12,3
362500,7682700,20,6
363300,7682700,42,25
363500,7682700,15,7
321700,7683100,27.887323943661972,10.225352112676056
321300,7682900,2.112676056338028,0.7746478873239436
321900,7682900,18,4
322100,7682900,55,21
322300,7682900,207,115
322500,7682900,132,70
322700,7682900,146,47
322900,7682900,201,95
323100,7682900,180,107
323300,7682900,67.71014492753623,19.47826086956522
323300,7683100,5.2898550724637685,1.5217391304347827
323700,7682900,7.188732394366197,3.1859154929577467
323500,7682900,80.8112676056338,35.81408450704225
325900,7682900,5.703703703703703,0.9333333333333333
326100,7682900,49.2962962962963,8.066666666666666
326300,7682900,76,28
326500,7682900,17,0
326700,7682900,35,1
326900,7682900,0.5864661654135338,0.045112781954887216
326900,7683100,38.41353383458647,2.954887218045113
327100,7682900,21,1
327300,7682900,25,2
327500,7682900,16,5
342100,7683500,8.088888888888889,1.1555555555555554
341900,7683500,0.3111111111111111,0.044444444444444446
342300,7683300,0.6222222222222222,0.08888888888888889
342100,7682900,0.3111111111111111,0.044444444444444446
342100,7683300,4.666666666666667,0.6666666666666666
342700,7682900,0.7647058823529411,0.11764705882352941
342900,7683100,1.2745098039215685,0.19607843137254902
342700,7683100,3.3137254901960786,0.5098039215686274
342500,7683100,6.882352941176471,1.0588235294117647
342500,7682900,0.7647058823529411,0.11764705882352941
345700,7682900,15,6
346100,7683100,2.048780487804878,0.4878048780487805
345900,7682900,9.21951219512195,2.1951219512195124
345900,7683100,9.731707317073171,2.317073170731707
346300,7682900,15,5
346500,7682900,28,9
346900,7682900,6.382352941176471,1.0294117647058822
346700,7682900,24.61764705882353,3.9705882352941178
347100,7682900,6.578947368421052,2.6315789473684212
347300,7682900,8.421052631578947,3.3684210526315788
356100,7683300,13.662790697674419,7.651162790697675
355900,7683300,5.523255813953488,3.0930232558139537
356100,7683500,4.651162790697675,2.604651162790698
356100,7682900,1.1627906976744187,0.6511627906976745
356700,7683100,8.955555555555556,0.34444444444444444
356700,7682900,17.044444444444444,0.6555555555555556
356900,7682900,27,11
357100,7682900,13.391304347826088,2.869565217391304
357100,7683100,0.6086956521739131,0.13043478260869565
357300,7682900,3.6739130434782608,0.8478260869565217
357500,7683300,1.9782608695652173,0.45652173913043476
357300,7683100,3.9565217391304346,0.9130434782608695
357500,7682900,3.391304347826087,0.782608695652174
357700,7683300,5.24468085106383,0.723404255319149
357700,7682900,23.75531914893617,3.276595744680851
358500,7683300,4.153846153846154,1.7307692307692308
358500,7682900,7.846153846153846,3.269230769230769
359500,7682900,36,10
359700,7682900,54,19
359900,7682900,39,12
360100,7682900,43,18
360500,7682900,30,21
360700,7682900,19,5
360900,7682900,49,11
361100,7682900,32,14
361300,7682900,4.816666666666666,2.077777777777778
361500,7682900,46.18333333333333,19.92222222222222
361700,7683100,16.194444444444443,3.6805555555555554
361700,7682900,5.805555555555555,1.3194444444444444
362500,7682900,37.08361204013378,10.043478260869565
362100,7682900,4.173913043478261,1.1304347826086956
362300,7682900,6.74247491638796,1.826086956521739
362700,7683100,28.236842105263158,5.342105263157895
362700,7682900,8.763157894736842,1.6578947368421053
363100,7682900,21,5
363300,7682900,22,8
321900,7683100,29,10
322100,7683100,109,23
322300,7683100,95,29
322500,7683100,98,47
322700,7683100,108,32
322900,7683100,140,43
323100,7683100,234,166
323500,7683100,15,10
323700,7683100,15,3
326300,7683100,25.81967213114754,3.6885245901639343
326100,7683100,8.262295081967213,1.180327868852459
326300,7683500,5.852459016393443,0.8360655737704918
326100,7683300,2.0655737704918034,0.29508196721311475
326700,7683100,16.96551724137931,0
326500,7683100,3.0344827586206895,0
327100,7683100,53,2
327500,7683100,5.2682926829268295,0.975609756097561
327300,7683100,21.73170731707317,4.024390243902439
329300,7683700,1.5319148936170213,0.6808510638297872
329500,7683100,6.127659574468085,2.723404255319149
329500,7683300,3.8297872340425534,1.702127659574468
329500,7683700,2.297872340425532,1.0212765957446808
329500,7683500,3.8297872340425534,1.702127659574468
329300,7683500,0.3829787234042553,0.1702127659574468
329700,7683300,0.36666666666666664,0.1
330300,7683300,0.7333333333333333,0.2
330100,7683100,2.2,0.6
329900,7683300,5.5,1.5
329700,7683100,2.2,0.6
343700,7683500,0.6027397260273972,0.2191780821917808
343500,7683100,0.9041095890410958,0.3287671232876712
343500,7683500,12.657534246575343,4.602739726027397
343500,7683300,7.835616438356165,2.8493150684931505
345700,7683100,15,9
346500,7683100,18.41269841269841,8.285714285714286
346300,7683100,1.5873015873015872,0.7142857142857143
346700,7683100,19.361702127659573,6.223404255319149
346900,7683100,8.638297872340425,2.776595744680851
347100,7683100,25,6
347300,7683100,18,8
347900,7683100,12.942028985507246,1.3623188405797102
347500,7683100,4.130434782608695,0.43478260869565216
347700,7683100,1.9275362318840579,0.2028985507246377
348700,7683100,1.5342465753424657,0.3835616438356164
348100,7683100,1.095890410958904,0.273972602739726
348500,7683100,6.575342465753424,1.643835616438356
349100,7683100,0.6575342465753424,0.1643835616438356
348300,7683100,6.136986301369863,1.5342465753424657
358300,7683100,6.153846153846154,2.051282051282051
358300,7683300,5.846153846153846,1.9487179487179487
359300,7683100,64,41
359500,7683100,51,18
359700,7683100,61,22
359900,7683100,37,17
360100,7683100,68,32
360300,7683100,59,14
360500,7683100,1.935483870967742,0.5161290322580645
360700,7683100,3.5483870967741935,0.946236559139785
360900,7683100,24.516129032258064,6.537634408602151
361100,7683100,31,12
361500,7683100,2.357142857142857,1.0714285714285714
361300,7683100,8.642857142857142,3.9285714285714284
362300,7683100,6.4,2
362500,7683100,9.6,3
362900,7683100,30,1
363100,7683100,26,4
321700,7683300,36,6
321900,7683300,98,40
322100,7683300,80,20
322300,7683300,33,7
322500,7683300,253,148
322700,7683300,189,88
322900,7683300,63.55313351498638,12.149863760217984
323100,7683300,4.446866485013624,0.8501362397820164
323500,7683300,29,13
323700,7683300,273,140
323900,7683300,23,10
324500,7683500,1.2244897959183674,0.19591836734693877
324100,7683700,70.40816326530613,11.26530612244898
324100,7683500,0.9183673469387755,0.1469387755102041
324300,7683500,0.6122448979591837,0.09795918367346938
324500,7683300,1.836734693877551,0.2938775510204082
326500,7683300,18,3
326900,7683300,45,0
327300,7683300,9.343434343434344,0.7575757575757576
327100,7683300,27.656565656565657,2.242424242424242
328700,7683300,11,4
329100,7683300,1.0980392156862746,0.1568627450980392
328900,7683500,7.137254901960785,1.0196078431372548
329100,7683500,4.392156862745098,0.6274509803921569
328900,7683700,1.3725490196078431,0.19607843137254902
337300,7683300,0.30337078651685395,0.10112359550561797
337300,7684500,2.4269662921348316,0.8089887640449438
337300,7684100,1.2134831460674158,0.4044943820224719
337100,7684500,8.49438202247191,2.831460674157303
337100,7684300,11.224719101123595,3.741573033707865
337100,7684100,0.6067415730337079,0.20224719101123595
337100,7683500,0.30337078651685395,0.10112359550561797
337500,7684100,0.9101123595505618,0.30337078651685395
336900,7683500,0.6067415730337079,0.20224719101123595
337300,7684300,0.9101123595505618,0.30337078651685395
342500,7683300,2.0377358490566038,1.0188679245283019
342700,7683300,9.962264150943396,4.981132075471698
345900,7683300,11.815384615384616,3.6923076923076925
345700,7683300,4.184615384615385,1.3076923076923077
346100,7683300,13,10
346300,7683300,0.30952380952380953,0.10714285714285714
346500,7683300,25.69047619047619,8.892857142857142
346900,7683300,2.604651162790698,0.5581395348837209
346700,7683300,11.395348837209303,2.441860465116279
347100,7683300,14,3
347300,7683300,19,11
347500,7683300,2,0.25
347900,7683300,7.25,0.90625
347900,7683500,6.75,0.84375
348300,7683500,2.2857142857142856,0.7142857142857143
348100,7683500,1.4285714285714286,0.44642857142857145
348100,7683300,12.285714285714286,3.8392857142857144
348500,7683300,2.8260869565217392,0.6521739130434783
348700,7683300,10.173913043478262,2.347826086956522
356300,7683300,3.7086092715231787,0.3708609271523179
356300,7683500,11.52317880794702,1.1523178807947019
356500,7683500,4.768211920529802,0.4768211920529801
359300,7683300,36.14942528735632,17.586206896551722
358900,7683300,0.8505747126436781,0.41379310344827586
359500,7683300,45,20
359700,7683300,29,10
359900,7683300,66,23
360100,7683300,19,6
360700,7683300,11,6
360900,7683300,46,18
361100,7683300,44,18
361300,7683300,17,4
361500,7683300,33,4
361700,7683300,34,3
361900,7683300,13,0
362100,7683300,28,5
362300,7683300,1.1504424778761062,0.08849557522123894
362500,7683300,24.849557522123895,1.9115044247787611
362700,7683300,56,20
362900,7683300,22,1
363100,7683300,15,5
322100,7683500,47,9
322300,7683500,62,12
322500,7683500,76,17
322700,7683500,80,41
322900,7683500,100,42
323100,7683500,24,14
323300,7683500,130,32
323500,7683500,215,94
323700,7683500,157,67
323900,7683500,102,34
326500,7683500,12,1
326700,7683500,33,1
326900,7683500,45,2
327100,7683500,30.833333333333332,4.166666666666667
327300,7683500,6.166666666666667,0.8333333333333334
328300,7683500,6.147058823529412,0.6470588235294118
328100,7683900,1.3970588235294117,0.14705882352941177
328500,7683700,3.073529411764706,0.3235294117647059
328500,7683500,5.029411764705882,0.5294117647058824
328300,7683700,3.073529411764706,0.3235294117647059
327900,7683700,0.27941176470588236,0.029411764705882353
328700,7683700,5.416666666666667,1.6666666666666667
328700,7683500,7.583333333333333,2.3333333333333335
343300,7683500,7.008695652173913,1.808695652173913
343100,7683500,23.991304347826087,6.191304347826087
345900,7683500,26.946902654867255,10.008849557522124
345700,7683500,2.47787610619469,0.9203539823008849
346100,7683500,5.575221238938053,2.0707964601769913
346500,7683500,8.571428571428571,1.5584415584415585
346300,7683500,13.428571428571429,2.4415584415584415
346900,7683500,10.333333333333334,4.696969696969697
346700,7683500,11.666666666666666,5.303030303030303
347300,7683500,6.517241379310345,2.1724137931034484
347100,7683500,14.482758620689655,4.827586206896552
348700,7683500,4.1911764705882355,0.6617647058823529
348500,7683500,14.808823529411764,2.338235294117647
357100,7683500,34.30088495575221,6.31858407079646
356900,7683500,3.6991150442477876,0.6814159292035398
357500,7683900,4.5,1.5
357300,7683700,1.0588235294117647,0.35294117647058826
357500,7683700,11.382352941176471,3.7941176470588234
357300,7683500,1.0588235294117647,0.35294117647058826
357700,7683700,7.522388059701493,3.1343283582089554
357700,7683500,4.477611940298507,1.8656716417910448
358300,7683500,9.44943820224719,1.303370786516854
358100,7683500,14.662921348314606,2.0224719101123596
357900,7683500,4.887640449438202,0.6741573033707865
358700,7683500,1.625,0.6875
358500,7683500,24.375,10.3125
359100,7683500,20.106382978723403,5.74468085106383
358900,7683500,0.8936170212765957,0.2553191489361702
359300,7683500,80,39
359500,7683500,18,6
359700,7683500,55,24
359900,7683500,61,24
360300,7683500,6.699029126213592,2.9475728155339804
360100,7683500,68.30097087378641,30.05242718446602
360700,7683500,36.333333333333336,6.521367521367521
360500,7683500,2.6666666666666665,0.47863247863247865
360900,7683500,23,5
361100,7683500,23,12
361300,7683500,51,23
361500,7683500,39,16
361700,7683500,43,7
361900,7683500,34,10
362100,7683500,29,8
362300,7683500,22,8
362500,7683500,14,2
362700,7683500,45.47540983606557,5.584699453551913
362700,7683700,7.786885245901639,0.9562841530054644
362900,7683500,3.737704918032787,0.45901639344262296
322100,7683700,35,9
322300,7683700,59,13
322500,7683700,60,20
322700,7683700,34,3
323100,7683700,1.6894977168949772,0.410958904109589
322900,7683700,72.31050228310502,17.589041095890412
323300,7683700,91,20
323500,7683700,303,94
323700,7683700,389,164
323900,7683700,289,125
326100,7683700,4.007751937984496,0.34108527131782945
326100,7683900,1.821705426356589,0.15503875968992248
326500,7683900,37.52713178294574,3.193798449612403
326500,7683700,3.643410852713178,0.31007751937984496
326700,7683900,3.128834355828221,0.36809815950920244
326700,7683700,1.5644171779141105,0.18404907975460122
326700,7684100,46.306748466257666,5.447852760736196
326900,7683700,48,1
327100,7683700,19,0
327300,7683700,12,0
327700,7683900,3.562962962962963,0.1925925925925926
327500,7683700,5.207407407407407,0.2814814814814815
327500,7683900,24.118518518518517,1.3037037037037038
327500,7684100,1.0962962962962963,0.05925925925925926
327700,7683700,3.0148148148148146,0.16296296296296298
340500,7684300,4.10126582278481,1.518987341772152
340700,7684300,15.379746835443038,5.69620253164557
340700,7684100,4.443037974683544,1.6455696202531647
340700,7683700,1.3670886075949367,0.5063291139240507
340500,7684100,1.7088607594936709,0.6329113924050633
342100,7683900,13.176470588235293,2.3529411764705883
341900,7683700,5.215686274509804,0.9313725490196079
342100,7683700,9.607843137254902,1.7156862745098038
342300,7683900,5.491525423728813,2.135593220338983
342300,7683700,7.932203389830509,3.0847457627118646
342500,7683900,4.576271186440678,1.7796610169491525
342900,7683700,6.122448979591836,1.530612244897959
342700,7683700,4.408163265306122,1.1020408163265305
343100,7683700,13.46938775510204,3.36734693877551
343300,7683700,13.416666666666666,2.9166666666666665
343500,7683700,9.583333333333334,2.0833333333333335
344300,7684100,0.25,0.0625
343900,7683900,1.25,0.3125
344100,7683900,5.25,1.3125
343700,7683900,6.25,1.5625
343700,7683700,1.5,0.375
343700,7684100,1.5,0.375
345900,7683700,7.551282051282051,2.782051282051282
346100,7683700,10.474358974358974,3.858974358974359
345700,7683700,0.9743589743589743,0.358974358974359
346300,7683700,7.008695652173913,1.3478260869565217
346500,7683700,11.982608695652173,2.3043478260869565
346700,7683700,7.008695652173913,1.3478260869565217
346900,7683700,20,7
347100,7683700,16,6
347300,7683900,30.333333333333332,2.3333333333333335
347300,7683700,8.666666666666666,0.6666666666666666
348300,7683900,8.088235294117647,0.7352941176470589
348300,7683700,2.911764705882353,0.2647058823529412
348500,7683700,8.936170212765957,1.3404255319148937
348500,7683900,11.063829787234043,1.6595744680851063
349100,7683900,1.2394366197183098,0.16901408450704225
348700,7683700,3.0985915492957745,0.4225352112676056
348700,7683900,17.661971830985916,2.408450704225352
355900,7683700,1.6595744680851063,0.8936170212765957
355900,7683900,7.468085106382978,4.0212765957446805
355900,7684100,3.872340425531915,2.0851063829787235
356300,7683700,1.2020725388601037,0.37305699481865284
356300,7684500,27.797927461139896,8.626943005181348
356700,7683700,1.2093023255813953,0.37209302325581395
357100,7683700,29.325581395348838,9.023255813953488
356900,7683700,8.465116279069768,2.604651162790698
357900,7683700,16,3
358100,7683700,43,4
358300,7683700,30,1
358500,7683700,4.25,0.75
358700,7683700,12.75,2.25
359300,7683700,20.066666666666666,9.555555555555555
359100,7683700,0.9333333333333333,0.4444444444444444
359500,7683700,77,26
359700,7683700,31,11
359900,7683700,21,12
360300,7683700,4.981395348837209,2.4511627906976745
360100,7683700,58.01860465116279,28.548837209302327
360500,7683700,22,5
360700,7683700,43,3
360900,7683700,35,4
361100,7683700,16,6
361300,7683700,12,5
361500,7683700,21,9
361700,7683700,33,13
362100,7683700,37.45238095238095,9.603174603174603
361900,7683700,1.5476190476190477,0.3968253968253968
362300,7683700,18.615384615384617,6.769230769230769
362500,7683700,3.3846153846153846,1.2307692307692308
322100,7683900,18,4
322300,7683900,40,12
322500,7683900,77,18
322700,7683900,57,20
322900,7683900,50,19
323100,7684100,11.422157856625633,4.157856625633599
323100,7683900,227.57784214337437,82.8421433743664
323300,7683900,58,22
323500,7683900,73,22
323700,7683900,62,16
323900,7683900,159,49
324100,7683900,104.33977900552486,35.10497237569061
324300,7683900,2.660220994475138,0.8950276243093923
327100,7683900,24.86842105263158,0.9210526315789473
326900,7683900,2.1315789473684212,0.07894736842105263
327300,7684100,8.411764705882353,0.7647058823529411
327300,7683900,13.588235294117647,1.2352941176470589
329100,7684300,9.863636363636363,0
328900,7683900,0.9545454545454546,0
329100,7684100,1.2727272727272727,0
328900,7684300,1.9090909090909092,0
338500,7683900,2.953846153846154,0.9230769230769231
338300,7684500,1.9692307692307693,0.6153846153846154
338300,7685100,10.092307692307692,3.1538461538461537
338500,7684500,0.9846153846153847,0.3076923076923077
342700,7683900,2.511627906976744,0.4186046511627907
343100,7683900,8.093023255813954,1.3488372093023255
342900,7683900,1.3953488372093024,0.23255813953488372
343300,7684100,13.362745098039216,1.8431372549019607
343500,7683900,2.5588235294117645,0.35294117647058826
343300,7683900,5.970588235294118,0.8235294117647058
343500,7684100,7.107843137254902,0.9803921568627451
346100,7683900,14,5
346700,7683900,3.789473684210526,1.263157894736842
346500,7683900,4.421052631578948,1.4736842105263157
346300,7683900,3.789473684210526,1.263157894736842
347100,7683900,25.9375,3.4583333333333335
346900,7683900,4.0625,0.5416666666666666
347700,7684100,0.4888888888888889,0.044444444444444446
347500,7684100,0.9777777777777777,0.08888888888888889
347900,7683900,1.2222222222222223,0.1111111111111111
347500,7683900,8.311111111111112,0.7555555555555555
354900,7684100,8,2.1538461538461537
354700,7683900,6,1.6153846153846154
354700,7684300,3.142857142857143,0.8461538461538461
354900,7684300,2.2857142857142856,0.6153846153846154
354100,7684300,1.7142857142857142,0.46153846153846156
354500,7684300,2.2857142857142856,0.6153846153846154
354100,7684100,0.2857142857142857,0.07692307692307693
354700,7684100,24,6.461538461538462
354300,7684100,0.5714285714285714,0.15384615384615385
354500,7684100,2.2857142857142856,0.6153846153846154
353900,7684300,1.4285714285714286,0.38461538461538464
356700,7683900,9.73076923076923,2.6538461538461537
356900,7683900,1.2692307692307692,0.34615384615384615
357100,7683900,9.634408602150538,1.7204301075268817
357100,7684100,18.365591397849464,3.2795698924731185
357700,7683900,22,10
358100,7683900,7.754385964912281,1.368421052631579
357900,7683900,26.24561403508772,4.631578947368421
358300,7683900,41,2
358500,7683900,24,3
358900,7683900,9.075,5.775
359100,7683900,1.925,1.225
359300,7683900,25,17
359500,7683900,41,13
359700,7683900,11,5
359900,7683900,25,7
360100,7683900,2.3275862068965516,1.0862068965517242
360300,7683900,12.672413793103448,5.913793103448276
360500,7683900,22,5
360700,7683900,11,0
360900,7683900,38,1
361300,7684300,2.108433734939759,0.5060240963855421
361100,7684300,3.0120481927710845,0.7228915662650602
361300,7683900,7.530120481927711,1.8072289156626506
361100,7683900,12.349397590361447,2.963855421686747
361500,7684300,1.2,0.6
361500,7683900,28.8,14.4
361700,7683900,12.837837837837839,2.5675675675675675
361900,7683900,12.162162162162161,2.4324324324324325
362100,7683900,84,7
362300,7684100,10.463414634146341,0
362300,7683900,0.5365853658536586,0
322500,7684100,91.26708074534162,14.720496894409937
322300,7684100,1.7329192546583851,0.2795031055900621
322700,7684100,112,49
322900,7684100,60,21
323300,7684100,55,11
323500,7684100,488,290
323700,7684100,37,4
323900,7684100,110,13
324100,7684100,32,5
326500,7684100,38.504672897196265,5.775700934579439
326100,7684100,1.4953271028037383,0.22429906542056074
326900,7684100,2.341463414634146,0.2926829268292683
327100,7684300,4.682926829268292,0.5853658536585366
327100,7684100,5.073170731707317,0.6341463414634146
326900,7684300,3.902439024390244,0.4878048780487805
330300,7684500,2.24,0.42
329700,7684500,0.32,0.06
331100,7684100,3.84,0.72
330900,7684300,5.76,1.08
330500,7684500,3.84,0.72
331700,7685100,1.5555555555555556,0.2828282828282828
331500,7684100,0.6666666666666666,0.12121212121212122
332300,7686100,1.1111111111111112,0.20202020202020202
331500,7685100,7.666666666666667,1.393939393939394
340900,7684300,15.04,3.76
340900,7684100,0.96,0.24
342500,7684100,5.804878048780488,0.8292682926829268
342300,7684100,5.804878048780488,0.8292682926829268
342300,7684300,2.3902439024390243,0.34146341463414637
342700,7684100,6.774193548387097,1.2903225806451613
342900,7684100,35.225806451612904,6.709677419354839
343100,7684100,19,4
346100,7684300,10.802469135802468,2.5925925925925926
346100,7684100,13.271604938271604,3.185185185185185
345700,7684100,0.9259259259259259,0.2222222222222222
346500,7684500,0.5777777777777777,0.13333333333333333
346300,7684300,1.7333333333333334,0.4
346500,7684300,0.5777777777777777,0.13333333333333333
346300,7684500,6.933333333333334,1.6
346300,7684100,3.1777777777777776,0.7333333333333333
346700,7684300,15.954128440366972,2.1559633027522938
346700,7684100,8.486238532110091,1.146788990825688
