SP95,x,y,nbStations
1.349,932669.8507383158,6353005.473801296,1
1.425,987576.8924887953,6247095.461396645,1
1.288,993115.916924096,6848806.322396738,1
1.307,771864.5745063289,6454000.929012139,1
1.325,551820.4171087568,6942497.079920596,1
1.322,632613.2546377304,6494412.9683446875,1
1.51,599578.758073151,6855526.567274846,1
1.51,747236.1145381164,6358979.671995731,1
1.302,744160.6752237893,6283672.770778069,1
1.339,1043006.5940146393,6836661.14257183,1
1.294,630769.8289464241,6926350.872433223,1
1.329,353490.3193495025,6686958.89684818,1
1.306,559564.7301030378,6490995.594217904,1
1.365,599750.3785577614,6635238.482644586,1
1.35,251473.32065433194,6818997.403549702,1
1.375,599564.283243312,6448174.57220209,1
1.409,577340.7218154905,6279716.059862411,1
1.574,615896.0763423573,6868659.587862443,1
1.375,701079.0524894639,7042657.767788315,1
1.44,852300.51937924,6317569.220701329,1
1.355,815544.7377832902,6972450.263273639,1
1.49,497772.1621466493,6937339.653803778,1
1.303,802142.0759313627,6557034.997285878,1
1.293,397445.3914673495,6675876.204018448,1
1.306,779077.7602405805,6526399.679453594,1
1.432,815850.9140995552,6386793.721447713,1
1.456,720434.3513753694,6971531.824061748,1
1.5,512660.96271972964,6636898.918149094,1
1.309,687989.8759009772,6317235.509329289,1
1.458,809118.2120832046,6485443.112049465,1
1.33,537880.6183075168,6703716.738949751,1
1.399,750315.2493238419,6409651.95323071,1
1.358,735451.2241153291,6644227.97174673,1
1.349,669912.0016887275,6863311.065940052,1
1.39,727019.4993080324,6546247.111466657,1
1.364,954807.8317768301,6228418.75986602,1
1.51,1224059.3636777531,6076453.005720492,1
1.369,986985.1711989278,6542186.67564543,1
1.54,479871.9010360141,6916153.006098644,1
1.292,574552.142206439,6665822.28213046,1
1.352,635589.1115407977,6744867.112975284,1
1.309,957015.6900120041,6557841.380180711,1
1.349,669066.8135683069,7041103.011396668,1
1.5,497904.0255846948,6613301.573719025,1
1.409,566223.229886793,6326574.586416314,1
1.309,507833.9469331779,6204437.82182669,1
1.349,895274.117244327,6474504.250054204,1
1.47,580262.7308873113,6644573.64054976,1
1.454,976472.2802260835,6824078.95361691,1
1.39,760677.6284634289,7013591.887453025,1
1.379,519710.44776461413,6370384.996011568,1
1.51,151708.79648275895,6786788.22904162,1
1.292,467626.5024039288,6690778.644298367,1
1.369,840173.4446795833,6566023.875465142,1
1.384,740119.0233070093,6745777.88140178,1
1.374,662316.5308091008,6855895.636585529,1
1.378,838770.1325689084,6523881.026831368,1
1.304,665068.6895140387,6846857.062486312,1
1.499,658388.1835636114,6860699.833362473,1
1.602,661513.1265687641,6206843.012124743,1
1.3,616588.5211738592,6580113.0690373015,1
1.339,250707.46539428458,6758502.534710086,1
1.218,572510.7163994454,6261172.253223849,1
1.339,582824.5835855954,6571996.729100983,1
1.329,221552.54496447067,6767362.186096212,1
1.339,836635.228467722,6526134.09991628,1
1.449,839077.0514652586,6957472.972948797,1
1.389,626834.4534483346,6858134.090427611,1
1.49,434386.87682129163,6399866.095016778,1
1.379,907567.4135958925,6778565.792103487,1
1.322,332155.88300962234,6847723.739292909,1
1.369,827604.1684184644,6593347.970850222,1
1.359,594765.3839276336,6832845.413669678,1
1.349,588959.8617257534,6220924.475764836,1
1.45,473275.6275096412,6259892.850202791,1
1.311,883190.9575001571,6653675.061560924,1
1.379,978497.721224423,6668355.531751138,1
1.418,842973.1470996705,6403986.637342834,1
1.327,1046526.2463855648,6834868.868015496,1
1.489,691647.322338663,7011217.044947872,1
1.444,899383.8459873062,6246850.866414598,1
1.339,414834.7829880992,6867750.175085121,1
1.352,838033.3366473521,6516559.326073188,1
1.29,572313.6239919271,6715060.083207228,1
1.291,431361.956338664,6588468.9030091455,1
1.569,658249.3525441214,6847717.059883062,1
1.379,951223.5683716249,6579430.410418707,1
1.52,1182859.2193160362,6085274.78789947,1
1.297,364871.47874660237,6812799.129996911,1
1.42,501229.44147212326,6357407.387959058,1
1.339,1022287.8836540869,6757549.404308909,1
1.295,982296.7383780628,6267577.672124223,1
1.349,486760.1694922602,6795975.7718667155,1
1.34,325199.682785574,6267010.319438832,1
1.42,882564.4870392295,6272546.344911128,1
1.371,344527.019714774,6788009.564001882,1
1.339,430977.8954858025,6807055.672043455,1
1.359,966851.9417915872,6775186.140486944,1
1.337,1018884.3842125363,6289677.28423664,1
1.51,387085.68584517896,6398075.418963288,1
1.365,733093.6404071014,6987595.198126193,1
1.309,147005.42870769463,6791131.6511590285,1
1.369,655599.9833867484,6353251.96970244,1
1.9,650910.6539468613,6859973.297995094,1
1.334,1038989.0001381394,6849571.238968988,1
1.43,452754.8441413599,6203754.229823407,1
1.48,760992.7108302444,6583501.582703757,1
1.42,936746.6112727807,6261045.741941077,1
1.369,692447.0912988357,7046619.936016885,1
1.389,627037.9720282906,6825918.997873169,1
1.295,845175.7328346565,6408373.511674582,1
1.9,649232.1288002275,6861671.2986059645,1
1.288,942842.8906475117,6230699.229360171,1
1.52,1037332.4797438653,6315446.632624314,1
1.3,623150.2901015679,6853351.6196704125,1
1.349,680063.4319277188,7038986.270461371,1
1.302,584000.3709702828,6291891.733139272,1
1.351,489472.75049676513,6312852.153109658,1
1.305,961879.0936995152,6511770.507826005,1
1.345,413713.7416744167,6454146.340440036,1
1.419,926431.3517866303,6917577.218317172,1
1.306,726908.7282038281,6623925.085272397,1
1.309,812569.9110793117,6627562.330294161,1
1.339,514028.3023838663,6638902.163705554,1
1.482,971445.0937555244,6463855.283932287,1
1.439,703377.343305364,6161113.770586744,1
1.351,415613.41000342765,6653610.069426551,1
1.319,572844.5483303032,6869301.015073429,1
1.439,1024879.655709424,6746874.423790831,1
1.399,741015.1554448311,6793140.720680161,1
1.385,900886.3260529065,6248058.917705645,1
1.333,374425.5052108638,6416423.084274013,1
1.363,959185.1419274589,6337602.61560667,1
1.47,1027811.4960917193,6750972.204459805,1
1.292,517278.2388227666,6945221.75527038,1
1.307,649342.0551392919,6162113.389664821,1
1.339,875883.1499193219,6268013.4618979795,1
1.327,378275.11548345763,6575484.254862977,1
1.3,838036.0958598424,6501002.694033625,1
1.489,398707.96133859485,6904129.634341644,1
1.369,563131.2510585588,6959167.311115366,1
1.432,752987.0632920166,6261794.0439985655,1
1.4,845737.0987286486,6612654.770193506,1
1.379,823646.0717474922,6432617.272933943,1
1.348,796101.9636455232,6505643.981255224,1
1.43,861888.428858536,6279179.136841522,1
1.33,671347.4259731732,6913143.485948171,1
1.3,514421.4106332869,6350976.871638701,1
1.339,565188.8200243608,6280769.587861271,1
1.361,832338.7502875207,7005477.556213501,1
1.348,932864.1709459872,6847828.5150059555,1
1.389,564807.9377666,6276840.746446035,1
1.389,564515.671437181,6302960.5241934415,1
1.46,872083.9542607117,6473682.956861181,1
1.498,880660.9330272498,6542367.588771282,1
1.366,913986.2357966915,6706475.092860567,1
1.301,722056.6639485034,6776458.534503522,1
1.358,768690.7125318517,6274695.997551025,1
1.359,847918.3824847464,6672890.861332711,1
1.44,1240553.551662317,6151206.024218419,1
1.45,897910.4737628319,6245893.204819412,1
1.311,1048914.4493735125,6306926.343716049,1
1.378,693412.3233706367,6637283.85250609,1
1.379,972439.4832261937,6463580.581506636,1
1.349,645261.6106595577,6831160.125063796,1
1.419,564325.8464627012,6376899.60724018,1
1.363,890856.4807239375,6260402.34410192,1
1.329,679095.2855018055,7060655.074866184,1
1.395,825508.3579824666,6668697.182462541,1
1.599,770107.7859381987,6277726.611614997,1
1.297,805015.5012293927,6395412.939020926,1
1.399,935742.0300166073,6684704.49605001,1
1.335,589863.9679445555,6688069.545115964,1
1.306,446626.45886462997,6236893.830115668,1
1.499,1197752.1868153177,6094912.3513671905,1
1.35,599268.9060512881,6996802.844161934,1
1.303,898364.8720459207,6566122.731831151,1
1.365,863404.4310018981,6382348.854234656,1
1.449,682279.9453362451,6233850.006120323,1
1.312,658780.5208466754,6934853.916535479,1
1.308,405979.58088277996,6238076.3718538955,1
1.301,754865.3528156069,7010756.0298154475,1
1.34,619168.288385738,6262604.420769336,1
1.417,829975.5957739232,6288308.12808731,1
1.371,817216.2809941882,6532038.594511856,1
1.291,459527.94056035666,6421815.17459462,1
1.352,1029133.9504088867,6803531.441795499,1
1.44,706376.9756292332,6518603.528503107,1
1.359,932111.2251694256,6318546.742587898,1
1.443,825055.9966550522,6527734.077981169,1
1.475,647933.3213623632,6861594.977350102,1
1.369,626166.4601325784,7094894.309509859,1
1.38,983434.6460362817,6838758.031450742,1
1.345,696980.6404811195,6231285.415334659,1
1.339,1009892.8020699329,6779546.8055532,1
1.344,492673.2332264839,6772162.439786284,1
1.379,964163.4436373685,6513223.995534623,1
1.29,501377.6518012137,6447367.509053836,1
1.52,1217449.1212569457,6196775.015151752,1
1.288,936379.3792298267,6229650.472309786,1
1.359,962891.617000192,6559381.265923609,1
1.54,1172858.8207349314,6179644.638750464,1
1.459,811214.3392458827,6300819.106320626,1
1.291,704095.0348011106,7031086.132986168,1
1.598,410094.8243292445,6677554.9059681455,1
1.306,601569.3436962166,6516179.8406738965,1
1.359,490922.1034677867,6365240.123450466,1
1.42,741116.8033067787,6283655.736470606,1
1.332,297955.67288919084,6772635.000885976,1
1.292,434430.8785330987,6886532.775350035,1
1.304,913609.6436565372,6480153.45446149,1
1.449,632529.800686595,6327993.933485969,1
1.36,547686.1690528386,6538831.536267295,1
1.329,1018403.1835503336,6733519.750826096,1
1.391,601729.2524794075,7014118.009981823,1
1.386,748009.3291068912,6573048.776024849,1
1.298,961484.4197892005,6279101.88300826,1
1.48,558487.971226384,6640600.643612794,1
1.275,910438.5755880936,6258005.628193653,1
1.315,604656.1970714687,6290660.702198461,1
1.339,739637.0202831713,6863783.961466946,1
1.438,538577.1446341457,6949166.820359823,1
1.359,570136.9744339227,6832176.025223843,1
1.353,652093.9640984498,6862289.535831412,1
1.359,617725.3698832662,7064192.671539395,1
1.308,863223.6776836908,6657022.355881515,1
1.395,587841.974725621,6609415.965367618,1
1.314,980371.2773108359,6595885.793877343,1
1.369,232801.48015245714,6848712.068055584,1
1.339,902225.3677965433,6477283.421999146,1
1.304,691897.083490633,6834250.320052756,1
1.479,654026.7016804039,6432016.102110178,1
1.359,560041.450738427,6779914.788628814,1
1.49,518066.17601567175,6652548.961667644,1
1.307,525390.1763294854,6257984.407721992,1
1.379,557054.6043139766,6362005.370417921,1
1.389,492405.0490314359,6837685.946778522,1
1.299,578794.6920722056,6815048.192541278,1
1.386,625097.7408217164,6894645.474759011,1
1.321,549762.639672218,6560725.161666396,1
1.584,290882.69402307674,6833022.508270884,1
1.389,475455.2095583064,6692222.955876682,1
1.329,347576.5457729142,6801475.199580177,1
1.305,803444.363944726,6440450.501288949,1
1.383,751663.8328746423,6684066.04225581,1
1.369,797357.7396809931,6461733.975621316,1
1.429,543882.8623378912,6790301.185434848,1
1.292,598199.5601641077,6889111.591379773,1
1.365,948152.5800745836,6569551.962654394,1
1.351,420957.8990836619,6642657.687984214,1
1.454,662047.3372737464,6625234.088554576,1
1.439,723138.8337758117,6383629.903134118,1
1.339,561770.0555271213,6980718.880294756,1
1.3,839915.3939272163,6659487.739684708,1
1.31,974709.3590523929,6520361.870206909,1
1.399,707736.7310344044,6983272.27767207,1
1.302,579470.8518518765,6284515.478392306,1
1.332,840458.8684771201,6319490.807516961,1
1.359,525300.26587878994,6368836.878733386,1
1.368,441091.7021568767,6776911.720631192,1
1.339,672213.6141074992,7049401.059314433,1
1.299,365589.6564021673,6837584.180708018,1
1.489,367965.9275584184,6316760.383609898,1
1.365,680065.3512048898,6577131.153709771,1
1.479,957668.5803531014,6536826.177800118,1
1.322,411269.8440174229,6421255.52278185,1
1.599,871618.4502588661,6278783.604854413,1
1.328,292170.6755863787,6832815.135911928,1
1.283,866253.2163963465,6351492.635065816,1
1.425,981873.8345481206,6433029.374418795,1
1.345,153054.50180342782,6840729.505063899,1
1.434,705898.9721889893,6803993.033240538,1
1.379,813725.7357654672,6424648.478935989,1
1.32,558207.5728156689,6930575.886887159,1
1.298,313967.43929351924,6800387.650897246,1
1.329,693175.6117850174,6903367.394506184,1
1.383,751663.8328746423,6684066.04225581,1
1.435,845638.27638530906,6430457.612454621,1
1.52,764458.097756366,6886118.546242009,1
1.49,1032307.8972858377,6787303.201279546,1
1.349,216558.45789171237,6790054.187509628,1
1.3,222996.7206917663,6853853.90099575,1
1.478,693259.5529575335,6862185.578988869,1
1.298,486955.9528121472,6370002.58630232,1
1.349,728999.365771931,6525329.623360289,1
1.41,384128.77685329027,6708005.658287734,1
1.429,661027.5120350488,6914564.062557788,1
1.419,926973.7567012814,6682816.3276755335,1
1.46,1009210.3293375578,6850003.056160148,1
1.305,609261.4213874252,6431081.561368462,1
1.35,918008.457414456,6560097.015186035,1
1.557,901298.6536974814,6265961.518012235,1
1.386,355573.8725300789,6238719.28236635,1
1.51,913908.8076101451,6829625.976159927,1
1.44,771664.6584015582,6277870.827962576,1
1.29,529730.0191086582,6913092.029856609,1
1.52,887269.534165309,6857403.850204781,1
1.393,483701.1628683257,6865603.282235598,1
1.353,657218.8032410945,6861881.531740149,1
1.325,557799.8207396386,6936730.845374076,1
1.429,843203.0290257074,6328954.784408281,1
1.301,790570.2269389555,6562238.731819859,1
1.418,768155.2694905344,6280254.282777319,1
1.301,615004.5939736627,6564631.526993995,1
1.333,241272.31598655268,6739935.972879569,1
1.479,940151.4167454455,6552592.881626793,1
1.339,957429.3577067814,6839048.066436556,1
1.306,585514.8526320086,6331905.94932558,1
1.311,712071.295531175,6278558.850432757,1
1.345,846857.4340484363,6525951.715882333,1
1.285,403932.1092114625,6667509.418616878,1
1.389,475755.3154016577,6806139.575039196,1
1.296,495679.9174290494,6941503.297035877,1
1.439,275917.70503428887,6837413.57372442,1
1.358,177825.219402541,6863917.74329017,1
1.44,292919.5685381132,6765619.081868699,1
1.409,685347.638060197,7030383.666884962,1
1.479,361731.74678648205,6632018.689113657,1
1.349,719752.6173888154,6788544.781050022,1
1.283,1045295.5250199069,6844898.603283873,1
1.35,360886.83174156403,6609181.953629118,1
1.399,403225.8121956978,6279355.140701209,1
1.55,778358.2103532297,6797497.914454612,1
1.44,443276.72762659926,6861696.384371951,1
1.32,1049816.8865538514,6849541.621776215,1
1.469,881570.6294877804,6747634.513191021,1
1.51,536922.1606789174,6609253.09778698,1
1.458,843930.1810131185,6513219.592395366,1
1.498,858504.6985736241,6923451.359030475,1
1.3,799663.8806617623,6893620.591012498,1
1.357,808960.1260579143,6635219.728828018,1
1.48,815840.5316657198,6262810.545143472,1
1.349,963059.3339784733,6471285.54292151,1
1.345,390316.7947845595,6897135.9451833395,1
1.345,399158.7763473285,6533036.55095331,1
1.387,828204.1285535065,6444699.084725083,1
1.419,736584.00866671,6821026.802182778,1
1.31,588111.7577325107,6889345.226898223,1
1.339,721649.4876320398,6853653.632775582,1
1.359,558402.2429931733,6305968.509025026,1
1.302,782467.539355201,6803604.535380973,1
1.29,382633.7357836037,6603942.712791097,1
1.459,691853.5229902086,6514065.856798126,1
1.467,503433.99584635766,6367783.556797453,1
1.296,484862.2323798605,6370731.524549031,1
1.46,451639.5750719068,6290322.480945326,1
1.281,880951.2624119802,6260173.29604421,1
1.369,602269.5456288807,7076538.956373119,1
1.295,367827.540518781,6918942.211823858,1
1.359,707244.153266372,7020542.5865315655,1
1.339,427364.67605181766,6922339.986871367,1
1.382,740311.6002864836,7027176.778069673,1
1.53,509526.20967186044,6789486.109583987,1
1.331,428780.60159856244,6424948.294766835,1
1.338,858794.6440794473,6271301.515664263,1
1.289,922383.384267694,6320760.716357493,1
1.379,510965.94470457395,6348070.7297926415,1
1.298,424738.17550804187,6429164.1057189265,1
1.33,574405.1337248017,6375132.391522772,1
1.396,599053.4402510582,6271282.042625993,1
1.295,374657.62593572616,6877292.547541898,1
1.29,164388.27023712883,6843053.132149896,1
1.38,749304.690677117,6259189.393015027,1
1.329,310297.4427510467,6687152.189004235,1
1.349,352115.9097367402,6729641.102538321,1
1.293,586955.567740168,6865560.164485605,1
1.339,832212.0151854972,6529953.118798771,1
1.304,705548.7049795182,6520066.373297325,1
1.293,601939.5784052946,7072359.130829986,1
1.308,721573.9596952822,6827608.941664167,1
1.399,397354.853266492,6301321.323823899,1
1.48,290744.8059072779,6713036.052747068,1
1.29,1012526.8639820525,6860177.024959305,1
1.301,566536.894523152,6271461.017175162,1
1.372,936927.54322605,6564548.3078257525,1
1.339,175668.6724632656,6779038.021116198,1
1.399,735519.3593478996,6281562.765293416,1
1.332,611720.4882354167,7043540.22702412,1
1.51,465981.6934284272,6836165.499464091,1
1.315,566401.5596606056,6886848.176275083,1
1.358,347483.9578693091,6275047.346619763,1
1.289,947140.1116859793,6261173.139985385,1
1.379,636781.5808056381,6216515.724011633,1
1.338,688229.8842742696,7035171.6714051105,1
1.359,501015.9455342732,6607723.534372082,1
1.51,756753.833772961,6487105.958472239,1
1.355,481150.59870431205,6419652.226360584,1
1.448,866701.700273541,6685026.301138688,1
1.54,965212.0297480305,6539795.240852681,1
1.339,801751.0373818369,6872285.895094442,1
1.362,858510.0783214225,6602143.79222241,1
1.469,864471.2387406676,6529900.61159869,1
1.335,572292.1731207665,6292596.112294783,1
1.369,601909.2844467894,7068538.7551206825,1
1.295,478534.766834254,6596131.990041008,1
